author_year,covidence_review_id,outcome_category,effect_size_id,plain_language_outcome,plain_language_exposure,moderator_level,moderator_category,risk,reported_k,reported_n,reported_r,reported_cilb,reported_ciub,reported_i2,reported_sig,use_effect,main_effect,moderator_age,raw_value,raw_cilb,raw_ciub,std_eff_name,term,type,reanalysis_estimate,reanalysis_std.error,reanalysis_statistic,reanalysis_p.value,reanalysis_conf.low,reanalysis_conf.high,reanalysis_k,reanalysis_i2,reanalysis_n,reanalysis_n_max,reanalysis_conf.low_999,reanalysis_conf.high_999,eggers_z,eggers_p,eggers_b,eggers_ci_l,eggers_ci_u,tes_obser,tes_expect,tes_ratio,tes_power,tes_p,tes_theta,tes_thetalim,source,r,n,k,i2,std.err,cilb95,ciub95,cilb999,ciub999,certainty
"Takacs, 2019",48708,psychology,157,Cognition: Executive Functioning (accuracy),Intervention: Education (via computer),overall,overall,plain,28,1563,0.2055172342864138,0.12403473458920847,0.2785244502458322,57.359444093493366,1,TRUE,TRUE,Children,0.42,0.25,0.58,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.2055172342864138,1563,28,57.359444093493366,0.03941064174913871,0.12403473458920847,0.2785244502458322,NA,NA,unclear
"Takacs, 2019",48708,psychology,162,Cognition: Executive Functioning (cognitive flexibility),Intervention: Education (via computer),overall,overall,plain,12,617,0.11914522061843064,0.0449545065814817,0.22414769292142694,NA,1,TRUE,TRUE,Children,0.24,0.09,0.46,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.11914522061843064,617,12,NA,0.04571254753570032,0.0449545065814817,0.22414769292142694,NA,NA,unclear
"Takacs, 2019",48708,psychology,161,Cognition: Executive Functioning (inhibition),Intervention: Education (via computer),overall,overall,plain,15,894,0.08963769949589058,0.01999600119960014,0.15799050110667284,NA,1,TRUE,TRUE,Children,0.18,0.04,0.32,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.08963769949589058,894,15,NA,0.035202678547722625,0.01999600119960014,0.15799050110667284,NA,NA,unclear
"Takacs, 2019",48708,psychology,160,Cognition: Executive Functioning (working memory),Intervention: Education (via computer),overall,overall,plain,21,1220,0.23337295247532416,0.14349931046699432,0.31764972280836923,NA,1,TRUE,TRUE,Children,0.48,0.29,0.67,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.23337295247532416,1220,21,NA,0.04442612559728952,0.14349931046699432,0.31764972280836923,NA,NA,unclear
"Hassan Saleh, 2019",49806,education,236,Literacy: Pronunciation,Intervention: Pronunciation,7-17 years,age,plain,6,302,0.22414769292142694,NA,NA,82.4,NA,TRUE,TRUE,All,0.46,NA,NA,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.22414769292142694,302,6,82.4,NA,NA,NA,NA,NA,unclear
"Xie, 2018",50271,education,132,Learning: General,Intervention: Education (via touch screen),overall,overall,plain,79,4206,0.22414769292142694,0.1723803317522482,0.27408597963793463,91,1,TRUE,TRUE,Children,0.46,0.35,0.57,d,overall,summary,0.2891129520730274,0.023963597073482567,12.064672560904954,1.6230663161258475e-33,0.24214516486897214,0.33608073927708265,79,71.69515384613082,5810,389,0.2102600953200317,0.3679658088260231,-1.6672101967043744,0.0954726158902053,0.3845324503206398,0.2632127836782856,0.505852116962994,36,43.59422220984018,0.8257975065299824,,0.9571096831868395,0.2891129520730274,0.17836245685898144,reanalysis,0.2891129520730274,5810,79,71.69515384613082,0.023963597073482567,0.24214516486897214,0.33608073927708265,0.2102600953200317,0.3679658088260231,meets criteria
"Vahedi, 2018",50609,psychology,200,Risky behavior: Media literacy,Intervention: Media literacy (web-based),overall,overall,plain,3,138,0.22414769292142694,0.14349931046699432,0.30044657339486125,NA,1,TRUE,TRUE,Adolescents,0.46,0.29,0.63,d,overall,summary,0.23164532312244643,0.08112628100986281,2.855367215641063,0.004298709406029838,0.07264073414343963,0.3906499121014532,3,0,138,66,-0.035302873167031706,0.49859351941192454,NA,NA,NA,NA,NA,1,1.1227980081368967,0.8906321464350829,,0.764057830936544,0.23164532312244643,NA,reanalysis,0.23164532312244643,138,3,0,0.08112628100986281,0.07264073414343963,0.3906499121014532,-0.035302873167031706,0.49859351941192454,unclear
"Vahedi, 2018",50609,psychology,170,Risky behavior: Risk taking (attitude),Intervention: Media literacy (web-based),overall,overall,bold,3,138,-0.034978582175618625,-0.19611613513818402,0.12891523025462093,NA,0.3,TRUE,TRUE,Adolescents,-0.07,-0.4,0.26,d,overall,summary,0.08877939993011111,0.08486545831066533,1.0461193717368271,0.2955059224182713,-0.07755384189027831,0.2551126417505005,3,0,138,66,-0.1904726592214455,0.3680314590816677,NA,NA,NA,NA,NA,0,0.2783607657637206,0,,1,0.08877939993011111,NA,reanalysis,0.08877939993011111,138,3,0,0.08486545831066533,-0.07755384189027831,0.2551126417505005,-0.1904726592214455,0.3680314590816677,unclear
"Scionti, 2019",50837,psychology,179,Cognition: Executive functioning,Intervention: Cognitive training,overall,overall,plain,59,773,0.13913344655972085,0.061881178452996226,0.21346378842634894,NA,1,TRUE,TRUE,Children,0.281,0.124,0.437,d,overall,summary,0.18194014423433183,0.019524219083883316,9.318689953879804,1.1778557495232991e-20,0.14367337800365093,0.22020691046501273,58,6.670676046787284,2670,268,0.11769517942730928,0.24618510904135438,-3.167975956390654,0.0015350421505231635,0.4173961305526158,0.2693513374158377,0.5654409236893939,12,14.428437161805048,0.8316909077142738,,0.7696257357929646,0.18194014423433183,0.12305083346193431,reanalysis,0.18194014423433183,2670,58,6.670676046787284,0.019524219083883316,0.14367337800365093,0.22020691046501273,0.11769517942730928,0.24618510904135438,unclear
"Zhou, 2019",51998,health behaviour,131,Healthy behavior: General,Video games: Health promoting content,overall,overall,plain,7,1278,0.15799050110667284,0.030485823577446433,0.2763074248798415,NA,1,TRUE,TRUE,All,0.32,0.061,0.575,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.15799050110667284,1278,7,NA,0.06270959216897833,0.030485823577446433,0.2763074248798415,NA,NA,unclear
"Zhou, 2019",51998,psychology,129,Healthy behavior: Self-efficacy,Video games: Health promoting content,overall,overall,plain,5,438,0.13378637625248027,0.0449545065814817,0.22229529961558395,NA,1,TRUE,TRUE,All,0.27,0.09,0.456,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.13378637625248027,438,5,NA,0.045239998222985266,0.0449545065814817,0.22229529961558395,NA,NA,unclear
"Zhou, 2019",51998,psychology,130,Psychological health: Enjoyment,Video games: Health promoting content,overall,overall,plain,4,440,0.19611613513818402,0.08617819742121317,0.3017472849802045,NA,1,TRUE,TRUE,All,0.4,0.173,0.633,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.19611613513818402,440,4,NA,0.054992114173212064,0.08617819742121317,0.3017472849802045,NA,NA,unclear
"Aspiranti, 2020",52110,education,284,Learning: General,Intervention: Education (via touch screen),overall,overall,plain,3,33,0.34618355017641955,NA,NA,NA,NA,NA,NA,Children,0.738,NA,NA,d,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.34618355017641955,33,3,NA,NA,NA,NA,NA,NA,unclear
"Aghasi, 2020",52117,physical health,16,Body composition,Internet use: General,overall,overall,bold,6,32901,0.08939208045213047,0.021847363582013404,0.1557386069924772,41.6,1,TRUE,TRUE,All,1.27,1.06,1.52,or,overall,summary,0.09116768682046605,0.03364515377457713,2.709682572155576,0.006734762814987922,0.02522439716798304,0.15711097647294908,7,96.87902223200834,32901,10287,-0.019542591059935943,0.20187796470086805,NA,NA,NA,NA,NA,5,5.365622750422986,0.9318582823598317,,0.8174844784931687,0.09116768682046605,NA,reanalysis,0.09116768682046605,32901,7,96.87902223200834,0.03364515377457713,0.02522439716798304,0.15711097647294908,-0.019542591059935943,0.20187796470086805,unclear
"Martins, 2019",52146,psychology,237,Aggression: Towards peers,Screen use: General,18 or younger,age,bold,3,707,0.01,-0.02,0.05,NA,0.3,TRUE,TRUE,All,0.01,-0.02,0.05,r,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,reported,0.01,707,3,NA,0.01785714285714286,-0.02,0.05,NA,NA,unclear
"Liu, 2019",52166,psychology,302,Psychological health: Anxiety,Social Media: Instant messaging,Instant Msg,Digital media type,bold,3,984,-0.21,-0.27,-0.15,0,1,TRUE,TRUE,All,-0.21,-0.27,-0.15,r,overall,summary,-0.20710217204279718,0.030520745239710316,-6.785619761778886,1.1558921788167058e-11,-0.2669217334939517,-0.1472826105916427,2,0,984,794,-0.30753150011911845,-0.10667284396647592,NA,NA,NA,NA,NA,2,1.8296284701041712,1.0931181016690938,,0.829631079304338,-0.20710217204279718,-0.07241429876544919,reanalysis,-0.20710217204279718,984,2,0,0.030520745239710316,-0.2669217334939517,-0.1472826105916427,-0.30753150011911845,-0.10667284396647592,unclear
"Liu, 2019",52166,psychology,301,Psychological health: Depression,Social Media: Instant messaging,Instant Msg,Digital media type,bold,2,804,0,-0.22,0.22,93.43,0.3,TRUE,TRUE,All,0,-0.22,0.22,r,overall,summary,-0.10965481244735081,0.28494987097738267,-0.384821414627187,0.7003697320974994,-0.668146296962356,0.44883667206765426,2,97.30340934684975,804,708,-1.0472899800335993,0.8279803551388978,NA,NA,NA,NA,NA,2,1.5517613469648692,1.2888579831633598,,0.5944146794064775,-0.10965481244735081,NA,reanalysis,-0.10965481244735081,804,2,97.30340934684975,0.28494987097738267,-0.668146296962356,0.44883667206765426,-1.0472899800335993,0.8279803551388978,unclear
"Liu, 2019",52166,psychology,303,Psychological health: Satisfaction,Social Media: Instant messaging,Instant Msg,Digital media type,plain,1,1210,-0.03,-0.09,0.03,0,0.3,TRUE,TRUE,All,-0.03,-0.09,0.03,r,overall,summary,-0.029999999999999995,0.0287339815482681,-1.0440599730185391,0.29645764328715657,-0.08631756896704391,0.026317568967043927,1,0,1210,1210,-0.12454993438677149,0.0645499343867715,NA,NA,NA,NA,NA,0,0.1811907930187463,0,,1,-0.029999999999999995,NA,reanalysis,-0.029999999999999995,1210,1,0,0.0287339815482681,-0.08631756896704391,0.026317568967043927,-0.12454993438677149,0.0645499343867715,unclear
"Liu, 2019",52166,psychology,304,Psychological health: Depression,Video games: General,Gaming,Digital media type,bold,2,869,0.05,-0.01,0.12,0,0.3,TRUE,TRUE,All,0.05,-0.01,0.12,r,overall,summary,0.05194070512536277,0.033854853933059564,1.534217374798425,0.12497618458838419,-0.014413589285298158,0.11829499953602371,2,0,869,663,-0.05945959673212376,0.1633410069828493,NA,NA,NA,NA,NA,0,0.38411285917902566,0,,1,0.05194070512536277,NA,reanalysis,0.05194070512536277,869,2,0,0.033854853933059564,-0.014413589285298158,0.11829499953602371,-0.05945959673212376,0.1633410069828493,unclear
"Andrade, 2019",52311,psychology,18,Healthy behavior: Self-efficacy,Video games: Physically active,overall,overall,plain,3,165,0.13378637625248027,-0.01999600119960014,0.2785244502458322,0,0.3,TRUE,TRUE,All,0.27,-0.04,0.58,d,overall,summary,0.1265785079700507,0.08622039808781502,1.4680807648455898,0.1420822858092878,-0.042410367014772826,0.2955673829548743,3,0,133,54,-0.1571320167377786,0.41028903267788003,NA,NA,NA,NA,NA,0,0.4065564427025793,0,,1,0.1265785079700507,NA,reanalysis,0.1265785079700507,133,3,0,0.08622039808781502,-0.042410367014772826,0.2955673829548743,-0.1571320167377786,0.41028903267788003,unclear
"Andrade, 2019",52311,psychology,23,Healthy behavior: Self-efficacy,Video games: Physically active,overall,overall,plain,2,60,0.2055172342864138,-0.0449545065814817,0.4253611398224214,0,0.3,NA,NA,All,0.42,-0.09,0.94,d,overall,summary,0.22730491051559265,0.07035620226009175,3.2307728844614907,0.0012345599443565837,0.08940928799679732,0.365200533034388,4,0,185,54,-0.004204053747490805,0.4588138747786761,NA,NA,NA,NA,NA,2,1.4556700106172848,1.3739377643370485,,0.4622123457930578,0.22730491051559265,0.12414620973911689,reanalysis,0.22730491051559265,185,4,0,0.07035620226009175,0.08940928799679732,0.365200533034388,-0.004204053747490805,0.4588138747786761,unclear
"Andrade, 2019",52311,psychology,19,Psychological health: Depression,Video games: Physically active,overall,overall,bold,2,91,0.10442593000399553,-0.09950371902099893,0.29609877111408056,0,0.3,TRUE,TRUE,All,0.21,-0.2,0.62,d,overall,summary,0.1064671349494587,0.10648701763644818,0.9998132853428447,0.31740087526032573,-0.10224358443906123,0.3151778543379786,2,0,88,48,-0.24393124314012454,0.45686551303904194,NA,NA,NA,NA,NA,0,0.21787716235385235,0,,1,0.1064671349494587,NA,reanalysis,0.1064671349494587,88,2,0,0.10648701763644818,-0.10224358443906123,0.3151778543379786,-0.24393124314012454,0.45686551303904194,unclear
"Andrade, 2019",52311,psychology,24,Psychological health: Enjoyment,Video games: Physically active,overall,overall,plain,2,39,0.3552177606235726,0.034978582175618625,0.5896115033098315,0,1,TRUE,TRUE,All,0.76,0.07,1.46,d,overall,summary,0.36319331009326206,0.17694070430613185,2.0526272432197823,0.04010874327122298,0.016395902254092487,0.7099907179324316,2,0,26,13,-0.21903480731507052,0.9454214275015946,NA,NA,NA,NA,NA,0,0.6115702015031953,0,,1,0.36319331009326206,NA,reanalysis,0.36319331009326206,26,2,0,0.17694070430613185,0.016395902254092487,0.7099907179324316,-0.21903480731507052,0.9454214275015946,unclear
"Andrade, 2019",52311,psychology,21,Self-perceptions: General,Video games: Physically active,overall,overall,plain,3,120,0.2055172342864138,0.029986509105671005,0.3673782850838043,0,1,TRUE,TRUE,All,0.42,0.06,0.79,d,overall,summary,0.22404722889409728,0.0988823392542815,2.265796203687569,0.023463863935973515,0.030241405248634362,0.4178530525395602,2,0,94,54,-0.10132775169456787,0.5494222094827624,NA,NA,NA,NA,NA,1,0.7186979760543634,1.3914050593129241,,0.5926911361217818,0.22404722889409728,0.014964592047914274,reanalysis,0.22404722889409728,94,2,0,0.0988823392542815,0.030241405248634362,0.4178530525395602,-0.10132775169456787,0.5494222094827624,unclear
"Andrade, 2019",52311,psychology,20,Self-perceptions: Self-esteem,Video games: Physically active,overall,overall,plain,4,213,-0.18191319961098118,-0.31337745420390184,-0.0449545065814817,5,1,TRUE,TRUE,All,-0.37,-0.66,-0.09,d,overall,summary,-0.14263864266953508,0.07081849361246423,-2.014143981233037,0.043994419079284634,-0.2814403395893448,-0.0038369457497253456,4,1.026491252552937,192,54,-0.37566878898533773,0.09039150364626758,NA,NA,NA,NA,NA,1,0.6980139743431214,1.4326360742864324,,0.5360598995286646,-0.14263864266953508,NA,reanalysis,-0.14263864266953508,192,4,1.026491252552937,0.07081849361246423,-0.2814403395893448,-0.0038369457497253456,-0.37566878898533773,0.09039150364626758,unclear
"Andrade, 2019",52311,psychology,22,Self-perceptions: Self-esteem,Video games: Physically active,overall,overall,plain,2,60,0.2055172342864138,-0.0449545065814817,0.4253611398224214,0,0.3,NA,NA,All,0.42,-0.09,0.94,d,overall,summary,0.23064510056370585,0.10012672285386874,2.3035319042681928,0.021248934220617566,0.03440032988009964,0.42688987124731204,2,0,91,54,-0.09882455752363123,0.5601147586510429,NA,NA,NA,NA,NA,1,0.7370819231230104,1.3567012955127264,,0.6064779071521837,0.23064510056370585,0.015157505359618177,reanalysis,0.23064510056370585,91,2,0,0.10012672285386874,0.03440032988009964,0.42688987124731204,-0.09882455752363123,0.5601147586510429,unclear
"McArthur, 2018",52549,education,272,Literacy: General,Intervention: Literacy,overall,overall,plain,6,294,0.15317095441319076,-0.009999500037496877,0.30477572710378376,43.22,0.3,TRUE,TRUE,All,0.31,-0.02,0.64,d,overall,summary,0.22048653779066732,0.055651685850620816,3.9619022213000528,7.435499213199987e-5,0.11141123784451322,0.3295618377368214,6,0,294,92,0.03736317784660942,0.4036098977347252,NA,NA,NA,NA,NA,1,2.1461440132811975,0.46595195560577485,,0.9410814723293695,0.22048653779066732,NA,reanalysis,0.22048653779066732,294,6,0,0.055651685850620816,0.11141123784451322,0.3295618377368214,0.03736317784660942,0.4036098977347252,unclear
