Review ID,Effect Size ID,Study-Level Available?,Value,Value - CI lower bound,Value - CI upper bound,p-value,Statistical Test,k (number of effects informing this test),Combined N,Exposure - Author Description,Plain Language - Exposure,Outcome - Author Description,Outcome Level 1,Outcome Level 2,Outcome Level 3,Outcome Plain Language Descriptor,Benefit or Risk?,Moderator Level Recoded,Moderator Category Recoded,Use Moderator,I2 calculated,Value_raw_SE,Value_raw_SD
16405,16405_028,,0.22,0.05,0.37,-999,Z Fisher,4,152, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_aggression,Aggression: Towards peers,Risk,prosocial vs. antisocial,comparison_type,FALSE,,,
16405,16405_055,,0.56,0.44,0.66,-999,Z Fisher,2,160, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_aggression,Aggression: Towards peers,Risk,aggression prosocial vs. prosocial,comparison_type,FALSE,,,
16405,16405_037,FALSE,0.27,0.2,0.34,-999,Z Fisher,15,747, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_aggression,Aggression: Towards peers,Risk,overall,overall,TRUE,,,
16405,16405_015,,0.13,0.02,0.24,-999,Z Fisher,12,342, ,TV programs and movies: General,  ,psychology,psychology_cognition,psychology_cognition_reducing sterotypes,Cognition: Reducing stereotypes,Benefit,correlation with prosocial tv,comparison_type,FALSE,,,
16405,16405_017,,0.19,0.11,0.27,-999,Z Fisher,4,563, ,TV programs and movies: General,  ,psychology,psychology_cognition,psychology_cognition_reducing sterotypes,Cognition: Reducing stereotypes,Benefit,prosocial vs. neutral,comparison_type,FALSE,,,
16405,16405_020,,0.2,0.11,0.28,-999,Z Fisher,14,493, ,TV programs and movies: General,  ,psychology,psychology_cognition,psychology_cognition_reducing sterotypes,Cognition: Reducing stereotypes,Benefit,prosocial vs. antisocial,comparison_type,FALSE,,,
16405,16405_045,,0.36,0.27,0.44,-999,Z Fisher,7,416, ,TV programs and movies: General,  ,psychology,psychology_cognition,psychology_cognition_reducing sterotypes,Cognition: Reducing stereotypes,Benefit,prosocial vs. control,comparison_type,FALSE,,,
16405,16405_029,FALSE,0.22,0.18,0.27,-999,Z Fisher,37,1814, ,TV programs and movies: General,  ,psychology,psychology_cognition,psychology_cognition_reducing sterotypes,Cognition: Reducing stereotypes,Benefit,overall,overall,TRUE,,,
16405,16405_035,,0.26,0.11,0.4,-999,Z Fisher,6,170, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_prosocial_altruism,Prosocial Behavior: Altruism,Benefit,prosocial vs. neutral,comparison_type,FALSE,,,
16405,16405_048,,0.6,0.49,0.69,-999,Z Fisher,2,160, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_prosocial_altruism,Prosocial Behavior: Altruism,Benefit,aggression prosocial vs. prosocial,comparison_type,FALSE,,,
16405,16405_049,,0.45,0.37,0.53,-999,Z Fisher,7,372, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_prosocial_altruism,Prosocial Behavior: Altruism,Benefit,prosocial vs. antisocial,comparison_type,FALSE,,,
16405,16405_058,,0.57,0.45,0.67,-999,Z Fisher,5,154, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_prosocial_altruism,Prosocial Behavior: Altruism,Benefit,prosocial vs. control,comparison_type,FALSE,,,
16405,16405_052,FALSE,0.47,0.42,0.52,-999,Z Fisher,20,856, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_prosocial_altruism,Prosocial Behavior: Altruism,Benefit,overall,overall,TRUE,,,
16405,16405_013,,-0.37,-0.56,-0.11,-999,Z Fischer,1,60, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,aggression prosocial vs. neutral,comparison_type,FALSE,,,
16405,16405_021,,0.2,0.14,0.26,-999,Z Fisher,14,1021, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,correlation with prosocial tv,comparison_type,FALSE,,,
16405,16405_024,,0.21,0.15,0.27,-999,Z Fisher,26,980, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,prosocial vs. neutral,comparison_type,FALSE,,,
16405,16405_025,,0.21,0.16,0.25,-999,Z Fisher,43,2072, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,prosocial vs. neutral,comparison_type,FALSE,,,
16405,16405_033,,0.23,0.16,0.3,-999,Z Fisher,2,679, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,correlation with prosocial tv,comparison_type,FALSE,,,
16405,16405_038,FALSE,0.27,0.25,0.3,-999,Z Fisher,108,5473, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,overall,overall,FALSE,,,
16405,16405_040,,0.3,0.15,0.44,-999,Z Fisher,2,161, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,prosocial vs. control,comparison_type,FALSE,,,
16405,16405_042,,0.31,0.25,0.36,-999,Z Fisher,29,1133, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,prosocial vs. antisocial,comparison_type,FALSE,,,
16405,16405_043,,0.36,0.18,0.52,-999,Z Fisher,4,116, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,prosocial vs. antisocial,comparison_type,FALSE,,,
16405,16405_044,,0.36,0.3,0.42,-999,Z Fisher,16,807, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,prosocial vs. control,comparison_type,FALSE,,,
16405,16405_051,,0.47,0.2,0.62,-999,Z Fisher,1,60, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,aggression prosocial vs. prosocial,comparison_type,FALSE,,,
16405,16405_056,,0.56,0.49,0.63,-999,Z Fisher,5,380, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,aggression prosocial vs. prosocial,comparison_type,FALSE,,,
16405,16405_062,,-0.37,-0.56,-0.11,-999,Z Fisher,1,60, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,aggression prosocial vs. neutral,comparison_type,FALSE,,,
16405,16405_027,FALSE,0.22,0.21,0.3,-999,Z Fisher,36,2056, ,TV programs and movies: General,  ,psychology,psychology_behaviour,psychology_behaviour_social interactions,Social interactions: General,Benefit,overall,overall,TRUE,,,
16550,16550_001,TRUE,0.002,-0.004,0.008,-999,beta,5,6971, ,Computer use: General,  ,physical health,physical health_body composition,physical health_body composition_bmi,Body composition,Risk,overall,overall,TRUE,72,,
16550,16550_003,TRUE,0.01,-0.002,0.02,-999,beta,9,24257, ,TV programs and movies: General,  ,physical health,physical health_body composition,physical health_body composition_bmi,Body composition,Risk,overall,overall,TRUE,89,,
17314,17314_004,TRUE,0.77,-999,-999,0.002,Standardized mean difference,12,1064, ,Intervention: Mathematics,  ,education,education_numeracy,education_numeracy_general,Numeracy: General,Benefit,overall,overall,TRUE,,0.16,
18648,18648_001,TRUE,0.51,-999,-999,-999,cohen's d,12,872, ,Intervention: Mathematics (via computer in classrooms),  ,education,education_numeracy,education_numeracy_general,Numeracy: General,Benefit,overall,overall,TRUE,,,
19396,19396_005,FALSE,0.18,0.14,0.22,0.001,Z Fisher,31,12454, ,TV programs and movies: Scary content,  ,psychology,psychology_affect,psychology_affect_internalizing problems,Psychological health: Internalizing,Risk,overall,overall,TRUE,67.87,,
19478,19478_017,FALSE,2.85,2.2,3.55,-999,Hedges' g,9,172, ,Video games: Physically active,  ,health behaviour,physical health_cardiometabolic health,physical health_cardiometabolic health_vo2,Cardiometabolic health: Maximum oxygen consumption,Benefit,children,age,TRUE,,,
19478,19478_015,FALSE,2.58,2.34,2.82,-999,Hedges' g,11,203, ,Video games: Physically active,  ,health behaviour,health behaviour_physical activity,health behaviour_physical activity_energy expenditure,Physical activity: Energy expenditure,Benefit,children,age,TRUE,,,
19478,19478_013,FALSE,2.5,2.26,2.83,-999,Hedges' g,8,165, ,Video games: Physically active,  ,health behaviour,health behaviour_physical activity,health behaviour_physical activity_heart rate,Physical activity: Heart rate,Benefit,children,age,TRUE,,,
19816,19816_115,,-8.8,-77.6,60.1,0.803,Mean difference,3,160, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,girls,gender,FALSE,60.1,,
19816,19816_117,,-7.9,-34.6,18.8,0.561,Mean difference,3,280, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,high,risk of bias,FALSE,,,
19816,19816_147,,6.5,-25.8,38.8,0.693,Mean difference,2,222, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,more than five minutes,advertisement duration,FALSE,77,,
19816,19816_149,,9.6,-13.4,32.6,0.413,Mean difference,4,400, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,more than 15 minutes,consumption time,FALSE,38.4,,
19816,19816_150,,20.5,8.5,32.5,0.001,Mean difference,1,120, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,overall,overall,TRUE,,,
19816,19816_152,,27.5,-7.8,62.7,0.127,Mean difference,4,438, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,older than 8,age,TRUE,19.5,,
19816,19816_157,,37.4,-16.8,91.6,0.176,Mean difference,3,376, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,overall,overall,TRUE,87.7,,
19816,19816_159,,43,1.38,84.7,0.043,Mean difference,2,227, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,younger than 8,age,TRUE,79.7,,
19816,19816_161,,46.4,11,81.7,0.01,Mean difference,3,385, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,low,risk of bias,FALSE,80.6,,
19816,19816_162,,64.4,39.8,89,0.001,Mean difference,2,265, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,less than five minutes,advertisement duration,FALSE,,,
19816,19816_163,,64.4,39.8,89,0.001,Mean difference,2,265, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,less than 15 minutes,consumption time,FALSE,,,
19816,19816_164,,94.8,77,112.5,0.001,Mean difference,3,128, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,boys,gender,FALSE,,,
19816,19816_155,FALSE,30.4,2.9,57.9,0.03,Mean difference,6,665, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (calories),Risk,overall,overall,TRUE,72,,
19816,19816_118,,-4.1,-33.4,25.3,0.785,Mean difference,1,77, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_grams,Diet: Food intake (grams),Risk,high,risk of bias,FALSE,,,
19816,19816_141,,3.6,-6.5,13.6,0.485,Mean difference,3,275, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_grams,Diet: Food intake (grams),Risk,less than five minutes,advertisement duration,FALSE,42,,
19816,19816_142,,3.8,1.4,6.1,0.002,Mean difference,3,277, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_grams,Diet: Food intake (grams),Risk,more than 15 minutes,consumption time,FALSE,,,
19816,19816_143,,4,1.7,6.4,0.001,Mean difference,1,120, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_grams,Diet: Food intake (grams),Risk,more than five minutes,advertisement duration,FALSE,,,
19816,19816_146,,4.9,0.3,9.5,0.036,Mean difference,3,318, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_grams,Diet: Food intake (grams),Risk,low,risk of bias,FALSE,50.7,,
19816,19816_148,,8.8,3.4,14.3,0.002,Mean difference,1,118, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_grams,Diet: Food intake (grams),Risk,less than 15 minutes,consumption time,FALSE,,,
19816,19816_144,FALSE,4.8,0.8,8.8,0.018,Mean difference,4,395, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_grams,Diet: Food intake (grams),Risk,overall,overall,TRUE,31.6,,
19816,19816_119,,-2.7,-27.9,22.6,0.837,Mean difference,2,236, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (healthy calories),Benefit,overall,overall,FALSE,75.7,,
19816,19816_124,,-0.01,-0.57,0.56,0.982,Mean difference,4,991, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_food choice,Diet: Food intake (healthy calories),Benefit,overall,overall,FALSE,92.3,,
19816,19816_133,,0.74,0.16,1.33,0.013,Mean difference,6,1110, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_food choice,Diet: Food intake (unhealthy calories),Risk,overall,overall,FALSE,95.1,,
19816,19816_154,,30.3,7.8,52.9,0.008,Mean difference,4,487, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_intake_kcal,Diet: Food intake (unhealthy calories),Risk,overall,overall,FALSE,82.1,,
19816,19816_120,,-1.2,-4.44,2.04,0.467,Mean difference,2,112, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_food choice,Diet: Unhealthy food choice,Risk,overall,overall,FALSE,95.6,,
19816,19816_122,TRUE,-0.28,-0.72,0.16,0.212,Standardized mean difference,4,1174, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_food choice,Diet: Unhealthy food choice,Risk,older than 8,age,TRUE,87.7,,
19816,19816_125,,0.11,-0.1,0.32,0.315,Mean difference,7,1802, ,Advertising: Unhealthy food,  ,health behaviour,health behaviour_dietary,health behaviour_dietary_food choice,Diet: Unhealthy food choice,Risk,low,risk of bias,FALSE,77.5,,
